service,rps,avg,0.50,0.90,0.95,0.99
adservice,41.88,17.00007959248647,7.0,19.0,25.0,56.258666666666976
cartservice,1.77,1612.3370998116761,988.0,3942.000000000001,5122.85,9209.32999999991
checkoutservice,7.98,405056.55263157893,307168.55555555556,889860.6999999998,999189.3999999997,1155769.6
currencyservice,98.15,741.7276617422312,185.84615384615387,617.0513790386133,1025.920061728395,3278.453333333328
emailservice,7.06,450.96553352219075,213.0,969.4000000000001,1525.7999999999993,3221.0800000000277
frontend,103.01666666666667,283510.4471121178,206948.16254340275,674863.4744351963,812201.8263888889,1195155.4944444445
paymentservice,7.123333333333333,839.1792232101076,522.0,1631.75,2274.4999999999986,4350.210000000013
productcatalogservice,209.22333333333333,0.8969362881769083,0.0,1.0,2.0,3.0
recommendationservice,73.22333333333333,50667.38708062093,14033.553200692042,106212.47575000001,184323.54559934314,205649.57711111102
redis
shippingservice,26.976666666666667,370.84851105893983,111.72916666666667,898.5714285714283,1520.8499999999995,3753.37999999999
get,0.9933333333333333,1777.3859060402685,1059.0,4325.499999999999,5600.999999999993,10862.239999999989
set,0.7766666666666666,1401.244635193133,860.0,3517.600000000001,4429.45,6655.06999999997
total,100.02,392.49ms,304.64ms,778.24ms,1.65s
