service,rps,avg,0.50,0.90,0.95,0.99
adservice,28.48,9.529611423220974,2.0,16.08367346938776,22.0,51.0
cartservice,1.7366666666666666,1531.0729366602686,733.0,3063.800000000001,5195.35,9632.149999999892
checkoutservice,7.96,416961.6360971524,367861.0,793856.8,899401.7,1193549.48
currencyservice,92.89666666666666,315.9404714916215,175.4208754208754,641.4871923076929,1022.0046323529409,2403.5909285714324
emailservice,7.053333333333334,550.2849716446125,204.83333333333334,1118.7000000000003,2128.3999999999996,5351.940000000013
frontend,102.75666666666666,224856.11013072956,210665.59432421398,419140.5754975845,512771.68307291664,911099.8574999999
paymentservice,6.86,763.5490767735665,489.7777777777778,1519.4,2171.7999999999984,4025.2800000000025
productcatalogservice,208.20333333333335,0.9471510222378764,0.0,1.0,2.0,3.0
recommendationservice,73.23666666666666,11149.656683810477,4088.491419556328,24194.905050505455,71511.01119047619,83757.48696969701
redis
shippingservice,26.813333333333333,587.6176031824963,125.04166666666667,1345.0183673469394,2620.2719999999945,6917.799999999992
get,1.0066666666666666,1732.3741721854306,793.5,3807.4000000000024,5752.599999999993,13244.320000000058
set,0.73,1253.4794520547946,724.0,2724.8,3550.249999999998,8523.630000000001
total,100.13,332.49ms,299.52ms,570.88ms,1.31s
