service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.403333333333332,8.326728775751214,2.0,16.057142857142935,21.0,46.44749999999999
cartservice,1.73,2804.543352601156,847.0,3003.2000000000003,4431.649999999999,7199.94999999997
checkoutservice,7.95,167907.39706498952,122923.44444444445,312256.5,404110.5,578785.4500000001
currencyservice,92.95,317.4076385153308,171.98635477582846,603.6597375792422,993.4636363636363,2365.202884615391
emailservice,7.07,578.6907119283356,207.0,1071.6000000000004,1799.8999999999996,4764.389999999982
frontend,102.76333333333334,206559.1351649421,211857.16101190474,408050.66206896555,495836.24353741494,600178.4162499999
paymentservice,6.706666666666667,683.7042743538767,464.1111111111111,1207.8999999999999,1787.4999999999993,4039.0399999999927
productcatalogservice,357.42,0.8758416801895063,0.0,1.0,1.0,3.0
recommendationservice,73.16333333333333,10571.868741172719,4337.647245058131,16052.58902093947,68890.76220512818,81366.96611111109
redis
shippingservice,26.88,419.7909226190476,105.72222222222223,1024.4530612244903,1735.1119999999974,4471.019999999995
get,1.0066666666666666,4060.2682119205297,1085.0,3544.4,5193.2,7292.6000000000095
set,0.7233333333333334,1056.9447004608294,558.0,2249.6000000000013,3126.199999999999,7316.609999999964
total,100.15,311.82ms,306.43ms,518.40ms,803.84ms
