service,rps,avg,0.50,0.90,0.95,0.99
adservice,38.526666666666664,18.013843225471536,4.0,17.69600000000006,24.0,54.64533333333335
cartservice,1.81,3800.4475138121547,1182.0,4111.4,5583.850000000001,8815.90000000002
checkoutservice,7.956666666666667,832628.5064935065,778850.7777777779,1584482.225,1893353.3000000003,2301555.2
currencyservice,96.22666666666667,406.3504572537065,177.18404558404558,593.5366255144033,969.8199999999994,2403.8038888888877
emailservice,7.04,453.6297348484849,224.7222222222222,994.5999999999999,1582.9999999999973,3290.2800000000007
frontend,102.89333333333333,244023.08416483089,151505.0338541667,516118.0519047618,804615.1892473116,1688660.0047272725
paymentservice,6.903333333333333,825.3119266055046,513.7777777777778,1588.000000000001,2569.7999999999956,4931.829999999997
productcatalogservice,208.82,1.008109057242282,0.0,1.0,2.0,3.0
recommendationservice,73.18,32682.82545322037,8250.950366300369,94025.01611842106,101383.2099178982,178228.22499999995
redis
shippingservice,26.833333333333332,438.64993788819874,121.93055555555554,1109.6836734693877,1907.1599999999999,4247.625
get,0.9966666666666667,2136.2508361204013,1209.0,4175.800000000001,5681.1500000000015,8569.989999999994
set,0.8133333333333334,5839.770491803279,1155.0,4037.2,5484.999999999998,9352.000000000007
total,100.14,306.21ms,229.76ms,620.03ms,1.63s
