service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.256666666666668,8.836492601198483,2.121527777777778,19.0,25.0,62.344999999999345
cartservice,1.84,2214.0452898550725,1422.0,5038.5,6833.199999999998,11722.500000000004
checkoutservice,7.96,918189.6876046901,804197.3333333334,1800950.2000000002,2104281.5,2499992.5599999996
currencyservice,93.15,355.04279835390946,178.98653610771112,701.4808545491774,1146.360101010101,2787.659999999996
emailservice,7.043333333333333,580.5002366303834,226.0,1208.4,2051.2499999999995,4466.989999999986
frontend,102.75666666666666,357693.8647938495,317609.8658561296,699729.4328338328,894519.4910256407,1953899.9221481453
paymentservice,7.03,875.8795637743007,556.1111111111111,1735.4000000000005,2588.0,5179.479999999996
productcatalogservice,282.87666666666667,1.0816492464324854,0.0,1.0,2.0,3.0
recommendationservice,72.92666666666666,30702.512112624554,7123.000000000001,92486.29251461985,98489.34285714284,173488.1506666669
redis
shippingservice,23.68,736.3709897188158,149.72916666666666,1802.5346938775508,3220.937999999998,7768.994999999992
get,1.0033333333333334,2380.109634551495,1528.0,5205.800000000001,7417.3499999999985,11958.750000000004
set,0.8366666666666667,2014.9003984063745,1250.0,4679.000000000001,6242.249999999998,11535.760000000015
total,100.11,479.10ms,426.49ms,792.06ms,1.73s
