service,rps,avg,0.50,0.90,0.95,0.99
adservice,33.99,12.822398744728842,4.0,18.0,24.0,56.30600000000013
cartservice,1.7066666666666668,2493.693359375,783.5,3177.9000000000005,4282.299999999999,8824.119999999995
checkoutservice,7.953333333333333,213674.48113998323,185833.22222222222,394311.15,490981.6,637631.9999999958
currencyservice,96.87333333333333,512.2913770559494,171.95702671312426,613.2079728781856,1030.8559556786697,2861.3524675324716
emailservice,6.996666666666667,408.22534540257266,204.0,907.6000000000001,1407.7499999999998,2993.8099999999927
frontend,102.87,137160.93610058003,122763.85394965277,310873.2270676691,377426.5547802188,599580.5238888887
paymentservice,7.06,786.1751652502361,533.3333333333334,1494.4000000000003,2185.5999999999976,4102.360000000008
productcatalogservice,209.58,0.9156408054203645,0.0,1.0,1.0,3.0
recommendationservice,72.81666666666666,16580.02092011902,5761.98881048387,65467.10652758021,76133.69827586207,89456.17638888885
redis
shippingservice,26.926666666666666,428.82470908640755,119.03846153846153,1006.4142857142855,1707.0559999999987,4719.615000000005
get,0.9866666666666667,3408.489864864865,843.5,3515.0000000000014,4759.699999999997,9109.120000000024
set,0.72,1240.0833333333333,722.0,2776.300000000001,3669.5999999999976,8228.140000000007
total,100.15,188.17ms,148.22ms,349.18ms,752.13ms
