service,rps,avg,0.50,0.90,0.95,0.99
adservice,32.416666666666664,10.273213367609255,3.0,17.933333333333334,24.0,54.7
cartservice,1.7533333333333334,2239.8231939163497,1329.0,5213.900000000006,6960.0,15146.800000000014
checkoutservice,7.96,770990.7445561138,672674.8333333334,1396381.6,1704658.9,3402066.44
currencyservice,97.57666666666667,707.8791377720083,180.833509513742,643.8117822966509,1081.848958664546,3407.6650000000063
emailservice,7.0,510.0657142857143,233.2777777777778,1116.5,1930.5,4272.0
frontend,102.86333333333333,223891.9084221783,186527.44769965278,424209.0605642634,639629.7376417229,1497762.4141666666
paymentservice,6.83,795.6090775988287,513.8888888888889,1642.200000000001,2359.2,3988.5499999999993
productcatalogservice,283.68333333333334,0.8617237530109865,0.0,1.0,1.0,3.0
recommendationservice,73.02,23412.15580206336,7323.45,78659.58,88440.55533661741,107141.34999999998
redis
shippingservice,26.963333333333335,532.744220546421,126.1736111111111,1270.975510204082,2307.551999999997,6206.469999999991
get,0.9866666666666667,2487.2702702702704,1592.0,5744.600000000003,7606.5,12982.16000000003
set,0.7666666666666667,1921.3695652173913,1101.5,3614.0,6548.0,16977.39999999997
total,100.15,305.21ms,254.85ms,559.10ms,1.66s
