service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.483333333333334,16.92856276531231,3.0,18.142857142857142,25.0,70.27500000000009
cartservice,1.78,1668.9101123595506,908.0,3970.4000000000005,5732.399999999996,8530.119999999999
checkoutservice,7.946666666666666,294075.4689597315,221292.83333333334,594260.6499999999,700914.1,820114.1599999997
currencyservice,92.51,309.32872121932763,170.07862407862407,601.4891064871482,978.7232954545449,2408.6969642857193
emailservice,7.04,473.12642045454544,211.88888888888889,1111.4999999999993,1797.4999999999993,3623.0000000000055
frontend,102.84,209786.21421625826,209896.00407268168,419396.13746579085,504430.849469112,637034.5007407404
paymentservice,6.9366666666666665,727.0792888034599,492.22222222222223,1435.400000000001,1981.4499999999998,3772.5500000000106
productcatalogservice,209.09666666666666,1.0342106521704475,0.0,1.0,2.0,3.0
recommendationservice,72.99333333333334,17893.32354552927,5796.896193771627,73664.11286549708,82476.64439393938,93982.93163636363
redis
shippingservice,26.886666666666667,521.5404165633523,112.89583333333333,1297.477551020409,2421.9359999999992,5707.6650000000145
get,1.01,2015.6435643564357,1310.0,4211.599999999999,6302.999999999991,9045.299999999988
set,0.77,1214.1038961038962,597.0,3152.6000000000013,4089.749999999999,7539.499999999999
total,100.12,294.15ms,264.70ms,519.42ms,948.22ms
