service,rps,avg,0.50,0.90,0.95,0.99
adservice,37.4,15.165151515151516,5.0,18.0,24.333333333333332,54.0
cartservice,1.78,2279.7883895131085,1097.5,3967.4000000000005,6109.59999999999,9889.159999999982
checkoutservice,7.956666666666667,305944.03393380815,220212.77777777775,605853.2250000001,885406.3,1069477.55
currencyservice,97.88666666666667,462.6617176326364,179.23798627002287,610.9427061310784,1005.8281249999987,2621.670555555557
emailservice,6.966666666666667,483.58133971291863,209.05555555555554,1135.0,1856.0,3141.599999999998
frontend,102.89666666666666,172095.148206939,131903.28407118053,381328.50003648974,420099.28072562354,1004789.6788333354
paymentservice,7.026666666666666,795.579696394687,540.1666666666666,1617.9000000000003,2246.4999999999986,3853.760000000002
productcatalogservice,280.49,0.9169548528170939,0.0,1.0,1.0,3.0
recommendationservice,70.89,30947.48483566088,10226.00712250712,87829.19779411763,96751.68600131749,154094.59477777669
redis
shippingservice,26.77,435.94521230232846,126.40972222222223,1029.6979591836746,1854.896,4819.649999999986
get,0.99,2337.124579124579,1277.0,4364.400000000002,6341.65,9652.709999999992
set,0.79,2207.9367088607596,857.0,3437.000000000001,5445.199999999997,19484.979999999698
total,100.16,237.02ms,207.74ms,423.68ms,1.33s
