service,rps,avg,0.50,0.90,0.95,0.99
adservice,34.4,10.844186046511627,3.0,18.0,24.0,60.659999999999854
cartservice,1.77,1423.2937853107344,706.0,3202.8000000000006,4389.799999999999,10636.17999999997
checkoutservice,7.956666666666667,614114.7209886888,507868.3333333333,1191439.975,1389430.4500000002,1809307.2400000012
currencyservice,93.89,986.9812191571698,172.88971269694161,688.1601953601953,1182.9248046874989,5982.491076922969
emailservice,7.036666666666667,456.7939365229749,209.7777777777778,1021.8000000000006,1748.899999999996,3313.529999999984
frontend,102.86333333333333,269237.3386694319,220493.7847222222,520294.3389118199,711099.5063725491,1212196.779037037
paymentservice,6.946666666666666,846.4304222648752,516.8333333333334,1820.1000000000001,2546.5,4465.139999999996
productcatalogservice,209.10333333333332,0.8973234923721923,0.0,1.0,2.0,3.0
recommendationservice,73.27,27975.9548701151,6824.034320376726,87967.4975,94883.07972527473,114775.11599999973
redis
shippingservice,26.926666666666666,476.53367170091605,109.36111111111109,1198.451020408163,2065.5919999999983,5015.295000000001
get,1.0066666666666666,1491.705298013245,647.5,3381.2000000000007,4839.599999999993,13562.680000000033
set,0.7633333333333333,1333.0742358078603,740.0,3138.9999999999995,3651.8499999999963,6537.230000000002
total,100.12,378.23ms,310.53ms,675.84ms,1.58s
