service,rps,avg,0.50,0.90,0.95,0.99
adservice,28.483333333333334,15.602574605032183,2.0,16.0,21.520000000000003,49.366666666666184
cartservice,1.7933333333333332,1849.1970260223047,908.5,3459.699999999999,4582.4,9269.720000000003
checkoutservice,7.95,307442.5664570231,278137.55555555556,595480.875,711568.25,1034390.1500000001
currencyservice,95.40666666666667,388.45768988889665,181.94216248867411,660.7331360946744,1062.1356150793638,2519.8964761904713
emailservice,7.013333333333334,427.7138783269962,195.0,926.4000000000005,1521.2999999999995,3822.3
frontend,102.75666666666666,210745.29973724333,198966.0986857826,405642.18999158964,502085.26498537994,991633.9058333328
paymentservice,6.95,764.1127098321343,507.0,1350.0,1844.5,3899.000000000002
productcatalogservice,356.68,0.9217879705431573,0.0,1.0,1.0,3.0
recommendationservice,73.24333333333334,13328.591999271834,5163.67139959432,56366.197289238284,69850.78027914613,81593.80722222223
redis
shippingservice,26.86,445.548026805659,141.16666666666666,1112.6755102040813,1872.9439999999988,4070.6100000000015
get,0.9966666666666667,2059.926421404682,1207.0,3847.400000000006,4999.700000000004,9488.959999999995
set,0.7966666666666666,1585.5648535564853,679.0,3075.3999999999996,3894.8500000000004,9467.409999999965
total,100.06,305.60ms,268.80ms,517.89ms,1.41s
