service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.56,8.693759071117562,2.0,17.0,24.0,61.0
cartservice,1.7266666666666666,1493.88416988417,967.5,3540.7,4452.399999999997,7371.9200000000255
checkoutservice,7.95,236760.59035639412,196545.22222222225,433203.875,596374.0,890159.6500000001
currencyservice,97.92666666666666,390.20198788208864,186.08498023715413,642.168888888889,1056.7847619047614,2562.9266666666745
emailservice,6.906666666666666,781.7273166023166,195.0,1127.6,1835.0999999999988,4282.680000000001
frontend,102.92333333333333,187859.9227256534,196486.52794312168,393929.6520689655,436489.1651388887,615638.724074074
paymentservice,6.78,701.0717797443461,452.1666666666667,1327.4000000000005,1879.8,3751.84000000002
productcatalogservice,283.06333333333333,1.020407682615198,0.0,1.0,1.0,3.0
recommendationservice,70.03333333333333,12372.151642075201,4734.817054263565,56318.786096256685,71169.63313609468,81655.91111111114
redis
shippingservice,26.876666666666665,475.14659555996525,119.06249999999999,1134.0571428571425,2115.3679999999968,5558.239999999994
get,1.0033333333333334,1711.2857142857142,1171.0,3632.600000000003,4733.649999999998,7337.580000000007
set,0.7233333333333334,1192.3271889400921,654.0,2791.8,3731.2999999999993,7882.209999999967
total,100.16,263.00ms,231.04ms,481.28ms,918.02ms
