service,rps,avg,0.50,0.90,0.95,0.99
adservice,29.276666666666667,29.67846977114881,9.0,21.798095238095232,28.788000000000032,61.04250000000002
cartservice,1.1133333333333333,1908.254491017964,1188.5,4553.800000000002,5723.000000000001,10403.56000000006
checkoutservice,6.823333333333333,3705327.254518808,445600.0,20000511.0,20000665.05,20001342.240000002
currencyservice,74.33666666666667,1192.9904936998341,172.83836734693872,555.9136288998362,1009.8676877470361,63935.85472727331
emailservice,5.296666666666667,481.41346758967904,208.625,1090.0000000000007,1785.0,4320.149999999979
frontend,91.78333333333333,505420.123188669,118764.3988312637,645992.369362745,821881.6607142857,20001388.320833333
paymentservice,4.693333333333333,855.9041193181819,570.5,1724.6000000000004,2404.199999999999,4235.140000000001
productcatalogservice,155.21333333333334,1.053968731208659,1.0,1.0,2.0,3.0
recommendationservice,50.72666666666667,48489.599158890785,12185.20835686053,106391.34903896105,184246.96699999995,208113.59238095235
redis
shippingservice,17.95,374.9179201485608,105.0625,883.5600000000001,1599.8611111111113,3769.899999999998
get,0.68,2082.0098039215686,1479.5,4666.4,5675.499999999998,9951.02
set,0.43333333333333335,1635.5923076923077,783.0,3772.0,5927.0,12617.199999999988
total,88.94,3.65s,349.18ms,15.02s,46.07s
