service,rps,avg,0.50,0.90,0.95,0.99
adservice,39.45333333333333,10.850625211220006,6.0,19.0,25.759999999999852,58.0
cartservice,1.7266666666666666,1615.1988416988418,944.0,4006.5,5079.599999999999,8598.760000000078
checkoutservice,7.946666666666666,209086.37374161073,181666.5,394884.35,492627.3999999999,873547.2599999857
currencyservice,93.27,1228.5116328937493,171.9680930930931,605.6251754385967,1100.3258823529397,68695.8473846153
emailservice,7.006666666666667,440.55042816365363,218.5,990.0,1549.5999999999995,3145.280000000001
frontend,102.75666666666666,228412.1186297726,200607.08664772726,507763.9641590969,602821.9053113554,811997.7940384614
paymentservice,7.06,810.9542020774315,523.6666666666666,1616.7,2172.7999999999997,3876.920000000038
productcatalogservice,204.49,0.8612483088007563,0.0,1.0,2.0,3.0
recommendationservice,71.12333333333333,22294.344940713316,5197.977124183006,85143.75995337994,91888.16275510204,102052.46833333338
redis
shippingservice,26.36,362.1726100151745,100.9861111111111,818.1061224489795,1466.9599999999991,4047.9200000000005
get,0.9833333333333333,2079.993220338983,1365.0,4811.0,6123.0,9838.600000000002
set,0.7433333333333333,1000.3363228699552,548.0,2048.0000000000005,3627.0999999999976,5466.9400000000105
total,100.12,342.08ms,294.65ms,662.53ms,1.10s
