service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.673333333333332,29.420669955855622,2.0,17.0,24.0,58.48999999999978
cartservice,1.7966666666666666,1840.191094619666,1037.0,4670.000000000001,6064.399999999994,8358.21
checkoutservice,7.966666666666667,418854.5121338912,379658.94444444444,787727.5,900968.0,1094990.0
currencyservice,93.39,325.8978120426884,180.4378109452736,637.1568493618182,1048.7988235294104,2463.985999999992
emailservice,6.743333333333333,503.56549678695006,212.0,1167.4,2106.749999999996,3831.9099999999994
frontend,103.01,198341.15784875254,199063.665244709,408141.5377188329,500979.2696969696,893401.8295000003
paymentservice,6.836666666666667,744.9878108239883,491.3333333333333,1461.800000000001,2036.8499999999995,4459.010000000002
productcatalogservice,283.3333333333333,1.050470588235294,0.0,1.0,1.0,3.0
recommendationservice,69.44666666666667,16872.289622732074,5974.73828125,69439.41960784316,78484.46479591836,91463.59999999999
redis
shippingservice,26.89666666666667,531.8698723509729,126.92708333333333,1267.5836734693883,2318.2359999999985,5631.927499999994
get,1.0066666666666666,2147.291390728477,1320.5,4934.8,6540.0,8362.28
set,0.79,1448.8649789029537,793.0,3259.4000000000005,5155.799999999997,7635.62999999999
total,100.15,272.10ms,235.01ms,498.43ms,1.24s
