service,rps,avg,0.50,0.90,0.95,0.99
adservice,31.81,20.830556428795976,3.0,17.0,23.0,54.784999999999854
cartservice,1.7966666666666666,1623.4823747680891,1058.0,3509.000000000001,4600.249999999984,9520.8
checkoutservice,7.97,249788.52572145546,204726.55555555553,465890.30000000005,584225.9999999994,784764.9100000001
currencyservice,99.62,658.4299002877601,182.38043478260866,647.5917608695654,1090.3804945054933,3298.4849523809457
emailservice,7.056666666666667,444.3788379782711,194.0,1037.7999999999997,1593.6499999999999,3558.1199999999953
frontend,102.89,161466.29053681926,135090.23871527772,351913.3943461536,406171.4143669986,585182.7402976186
paymentservice,7.003333333333333,793.7453593526892,520.0,1489.6000000000008,2288.699999999999,4215.109999999926
productcatalogservice,357.41,1.5173889930332112,0.0,1.0,1.0,3.0
recommendationservice,73.25666666666666,21988.964872366567,7676.948396431155,73348.77961309523,81788.48733333331,94539.78083333332
redis
shippingservice,26.91,413.70729592468723,117.86458333333333,1011.3183673469385,1728.661999999999,4244.3599999999915
get,1.0033333333333334,1897.299003322259,1236.0,3787.2000000000016,5056.699999999999,9796.820000000003
set,0.7933333333333333,1277.18487394958,775.0,2685.200000000003,4043.5999999999995,7811.6
total,100.16,219.54ms,207.10ms,408.06ms,739.33ms
