service,rps,avg,0.50,0.90,0.95,0.99
adservice,29.736666666666668,17.617755856966706,3.0,18.0,24.0,59.19749999999976
cartservice,1.8133333333333332,1685.8566176470588,695.5,3759.1000000000004,5356.9,8100.619999999998
checkoutservice,7.93,145061.84867591425,104272.33333333333,314579.1,393895.6,591570.49
currencyservice,95.24333333333334,337.92576908270047,183.02534567811227,682.7431564625851,1100.856249999999,2470.21142857143
emailservice,6.993333333333333,363.7430886558627,193.16666666666666,718.5000000000002,1149.3999999999992,3036.2399999999993
frontend,102.50666666666666,589805.6494536941,507895.7161375662,1186691.3122763806,1301252.0134586464,3549503.8674999517
paymentservice,7.09,577.6765397273155,419.2222222222222,912.7999999999998,1419.8499999999974,2956.84
productcatalogservice,238.17666666666668,0.9175262060375352,0.0,1.0,2.0,3.0
recommendationservice,46.413333333333334,78926.08467394426,88530.41950113377,193713.11678321677,203809.67892156861,304031.9733333333
redis
shippingservice,24.733333333333334,335.82803234501347,87.9586776859504,731.3864468864468,1234.2,3399.0000000000014
get,0.9966666666666667,1945.23745819398,1033.0,3988.0000000000023,5771.5,8492.209999999992
set,0.8166666666666667,1369.3061224489795,428.0,2868.0,4418.0,7578.800000000007
total,100.03,1.13s,776.70ms,2.47s,5.85s
