service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.946666666666665,8.75077081192189,2.0,18.373469387755126,25.0,59.57999999999993
cartservice,1.79,1852.391061452514,741.0,3736.2000000000003,4768.049999999999,10083.539999999994
checkoutservice,7.95,125445.2322851153,106493.11111111111,301271.125,328259.75,476463.9000000002
currencyservice,83.21333333333334,320.442717513219,168.20776255707764,659.4221904761908,1091.0171791443847,2502.171020408167
emailservice,7.066666666666666,441.08254716981133,195.0,754.0,1305.0,3475.0000000000564
frontend,102.65333333333334,475276.47444473306,503264.2525634876,900458.4786751362,1001390.2198746868,1303168.163846154
paymentservice,6.986666666666666,705.2452290076336,450.5555555555556,983.8000000000002,1587.7999999999993,3808.0199999999904
productcatalogservice,356.51666666666665,1.0144359777476508,0.0,1.0,2.0,3.0
recommendationservice,73.25666666666666,58471.315511671295,22192.855820105822,113679.10266666666,188907.4931318681,207752.42944444445
redis
shippingservice,26.86,370.3755274261603,99.10416666666667,883.7244897959182,1525.5759999999987,3943.2950000000005
get,1.01,2297.237623762376,1235.0,4208.799999999999,5542.849999999997,11350.01999999999
set,0.78,1276.371794871795,451.0,2326.8999999999987,3701.7999999999993,9411.8
total,100.06,678.70ms,655.36ms,1.13s,1.61s
