service,rps,avg,0.50,0.90,0.95,0.99
adservice,21.063333333333333,7.630004747586644,2.0,17.0,23.0,60.61999999999898
cartservice,1.94,1884.0756013745704,707.5,3659.600000000002,4882.799999999997,9313.439999999999
checkoutservice,7.87,187143.72765777213,116350.66666666667,408945.17500000005,607589.1499999999,910396.3699999999
currencyservice,94.30666666666667,372.4129435882935,178.5661538461538,756.934893617021,1270.3312035158874,3083.8302857142776
emailservice,7.116666666666666,368.6365339578454,196.0,674.5,1023.0,2712.0500000000043
frontend,102.15666666666667,802126.517310014,816827.6634114584,1388034.1069656902,1505990.537229965,3138898.9412344885
paymentservice,7.013333333333334,559.93536121673,423.77777777777777,925.2000000000003,1344.3,2680.720000000001
productcatalogservice,249.67666666666668,1.1654272859565038,0.0,1.0,2.0,3.0
recommendationservice,53.21,60159.828039842134,80273.23359999999,107552.38755555557,187492.186,206680.7076666665
redis
shippingservice,25.253333333333334,426.12829989440337,94.17355371900827,993.5428571428581,1794.6759999999995,5422.039999999994
get,1.0,2333.9966666666664,1213.5,4327.0,6062.5,8642.0
set,0.94,1405.436170212766,427.5,2344.200000000003,3927.999999999997,11915.640000000025
total,99.27,1.89s,1.31s,4.20s,9.51s
