service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.786666666666665,9.930067218200621,2.0,19.0,25.0,60.980000000000246
cartservice,1.72,1957.8720930232557,962.0,3986.900000000001,5275.5,11551.239999999994
checkoutservice,7.993333333333333,217883.3236030025,192037.61111111112,475844.80000000016,519311.39999999997,699064.2
currencyservice,91.47666666666667,330.1565790912072,178.9724175229854,649.8309917355374,1038.0317307692303,2450.6777857142847
emailservice,7.076666666666667,425.9406500235516,198.0,900.7333333333332,1389.0499999999997,3549.229999999999
frontend,103.14,312063.1722577726,311476.65240518044,610766.6750297265,703418.9693121692,859748.7028571329
paymentservice,6.91,738.6849975880367,458.22222222222223,1290.2,1890.5499999999997,3916.959999999999
productcatalogservice,357.85,0.8444227097014578,0.0,1.0,1.0,3.0
recommendationservice,73.31,30212.02978220343,8067.288045900177,91383.17403508772,98510.81848484847,154149.25811111016
redis
shippingservice,27.013333333333332,455.5098716683119,116.625,1035.428571428572,1828.4759999999965,4935.3600000000015
get,0.9966666666666667,2290.9397993311036,1299.0,4626.800000000001,5936.650000000003,11582.859999999999
set,0.7233333333333334,1498.9447004608294,500.0,2727.2000000000007,4244.399999999981,8135.669999999898
total,100.11,445.51ms,426.24ms,728.58ms,1.34s
