service,rps,avg,0.50,0.90,0.95,0.99
adservice,29.37,8.858131880603791,3.0,18.0,24.917999999999957,58.722499999999854
cartservice,1.4266666666666667,1956.303738317757,1373.0,4447.4,5618.399999999999,7381.879999999998
checkoutservice,7.96,580511.0858458962,508184.6666666667,1179002.7000000004,1311413.9,1602440.12
currencyservice,90.79666666666667,341.2528360071956,181.1368523949169,688.4657439446372,1115.9174055829224,2599.0289795918384
emailservice,7.046666666666667,498.4971617786187,214.94444444444446,1133.6000000000008,1926.5999999999997,3553.0800000000067
frontend,102.56333333333333,313716.9211869089,304013.7154947917,607280.814449918,712728.3235261578,1289227.5618571439
paymentservice,6.973333333333334,801.5267686424475,519.1666666666666,1641.6,2282.199999999999,4238.579999999989
productcatalogservice,208.09333333333333,0.975667969500865,0.0,1.0,2.0,3.0
recommendationservice,73.24666666666667,26034.81965049604,6578.3343108504405,87246.6100732601,92726.75034482758,102692.4426666666
redis
shippingservice,26.743333333333332,658.8276205908014,135.72916666666666,1485.3142857142855,2673.2759999999957,8363.559999999963
get,1.0,2100.673333333333,1603.0,4578.0,5727.0,7270.5
set,0.4266666666666667,1617.9375,885.5,4259.7,5599.5,7927.799999999999
total,100.11,454.79ms,401.15ms,758.27ms,1.61s
