service,rps,avg,0.50,0.90,0.95,0.99
adservice,19.513333333333332,8.320122992825418,2.0,18.0,25.0,72.96000000000004
cartservice,1.99,1790.9246231155778,667.0,3349.0000000000014,5079.649999999999,10552.179999999982
checkoutservice,7.726666666666667,72131.32355478861,35317.333333333336,121952.80000000002,137462.99999999997,529688.7600000007
currencyservice,90.8,328.42107195301026,159.93932827735645,658.0833333333334,1139.0148351648352,2943.1054761904697
emailservice,6.983333333333333,308.4162291169451,193.0,550.0,845.75,1763.4000000000124
frontend,101.15333333333334,938544.907895604,1092889.208359235,1597965.8046703297,1787161.1337499996,2201885.048831169
paymentservice,6.743333333333333,502.02570439940683,426.0,692.2,937.2499999999986,1871.7999999999993
productcatalogservice,351.12,1.0837985114300903,0.0,1.0,1.0,3.0
recommendationservice,66.64666666666666,17874.48054416325,5325.662898550725,80933.39411764707,87217.56034188035,95707.65454545456
redis
shippingservice,26.326666666666668,364.1112939984806,92.1388888888889,895.3530612244896,1574.6639999999984,3848.344999999992
get,1.0,2524.9,1345.5,4526.0,6273.0,11084.0
set,0.99,1049.5353535353536,431.0,1503.4,3346.1999999999994,9096.529999999986
total,98.37,5.47s,3.77s,11.85s,25.25s
