service,rps,avg,0.50,0.90,0.95,0.99
adservice,35.19,14.647721890688642,2.0,17.0,22.150909090909078,52.60750000000007
cartservice,1.7366666666666666,1364.785028790787,564.0,2530.6000000000004,3845.999999999999,7530.589999999994
checkoutservice,7.98,173045.76065162907,127819.38888888888,363815.39999999997,412487.59999999974,516660.19999999995
currencyservice,98.49666666666667,358.77802971335745,185.5817456801063,613.470258136925,1021.6847999999992,2310.837499999995
emailservice,7.036666666666667,479.22216958787305,202.88888888888889,1096.4,1847.9499999999998,4144.799999999997
frontend,102.83333333333333,150588.8295948136,133132.79315742396,321393.6447786744,401196.2309941521,513862.23809523805
paymentservice,7.006666666666667,726.0147478591817,484.27777777777777,1400.3,1973.5999999999988,3879.8
productcatalogservice,208.80333333333334,0.8934563624463211,0.0,1.0,1.8512820512820183,3.0
recommendationservice,73.32666666666667,11840.160241840167,4165.010380622837,49725.65456140353,71423.22916666666,84011.38777777778
redis
shippingservice,26.94,412.76008413758973,118.1736111111111,1006.4591836734697,1777.7359999999985,4226.485000000006
get,1.0,1323.4866666666667,594.0,2942.0,4573.5,8388.5
set,0.7366666666666667,1420.8461538461538,542.0,2199.600000000001,3352.599999999996,6357.779999999988
total,100.14,217.18ms,185.98ms,404.48ms,675.33ms
