service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.623333333333335,10.763626902562768,2.0208333333333335,18.0,25.0,62.59750000000008
cartservice,1.76,2027.748106060606,975.5,4319.4,5851.099999999999,9181.620000000006
checkoutservice,7.943333333333333,248713.5753252203,192751.55555555553,512934.57500000007,609968.95,1715023.8900000001
currencyservice,86.24,354.37619820655533,177.03650403650403,665.1040709617179,1062.2742477636205,2410.13854545454
emailservice,7.01,437.6086543033761,203.0,917.2,1541.6999999999998,3507.9899999999766
frontend,102.83333333333333,340242.08560777956,317151.8104145602,698634.9631910236,791244.5419354839,1091200.7692307692
paymentservice,6.996666666666667,695.3201524535493,469.6666666666667,1307.0,1821.7499999999989,3832.709999999995
productcatalogservice,276.92,0.9212407915643507,0.0,1.0,2.0,3.0
recommendationservice,70.76333333333334,22466.483725093032,5882.295684113866,84047.3360526316,89545.51512006512,98009.79666666663
redis
shippingservice,26.31,476.2390725959711,145.07638888888889,1221.5755102040814,2049.095999999998,4780.482499999993
get,0.9933333333333333,2470.51677852349,1557.0,5140.4,6682.199999999997,10598.359999999957
set,0.7666666666666667,1454.0739130434783,523.5,2481.5,3990.0,7206.199999999993
total,100.12,504.68ms,454.91ms,829.44ms,1.75s
