service,rps,avg,0.50,0.90,0.95,0.99
adservice,31.69,15.944987903649942,3.0,18.0,24.0,57.0
cartservice,1.7333333333333334,1532.15,786.0,3275.5,4674.0,8870.099999999997
checkoutservice,7.96,341260.53601340036,278888.5,683381.7000000002,831019.2999999997,1389630.1799999995
currencyservice,89.39,313.5767982995861,169.33935585231734,602.567159971811,1005.6663919413911,2286.0554285714225
emailservice,7.05,869.9054373522458,217.66666666666666,1198.0,2065.75,6227.999999999976
frontend,102.85666666666667,224905.98353696082,207122.943359375,473119.1415435139,516141.51054421766,728563.0908846156
paymentservice,6.946666666666666,728.0762955854127,483.8333333333333,1411.5000000000007,2030.7999999999997,4261.999999999956
productcatalogservice,205.12333333333333,1.075466792336318,0.0,1.0,2.0,3.0
recommendationservice,70.98333333333333,17930.35214839164,5042.5874125874125,77434.20350877193,84538.62441724942,93380.32696969695
redis
shippingservice,26.383333333333333,443.45874921036005,113.78125,1049.0,1928.86,4997.737500000021
get,0.9966666666666667,1630.020066889632,982.0,3686.200000000001,5816.700000000011,9181.689999999995
set,0.7366666666666667,1399.737556561086,626.0,2640.800000000001,3939.3999999999996,7353.769999999999
total,100.13,334.98ms,294.40ms,572.41ms,1.19s
