service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.113333333333333,10.702681178656755,2.0,19.0,26.0,82.15999999999985
cartservice,1.8366666666666667,1768.1597096188748,1161.0,3980.600000000002,4934.599999999999,8064.270000000006
checkoutservice,7.956666666666667,866962.7687473816,712858.2222222221,1782986.475,2002608.6500000001,2397329.4800000004
currencyservice,89.61666666666666,357.6614840989399,171.21513605442175,738.1537917087968,1210.0509259259259,2935.140178571438
emailservice,6.87,657.3377001455605,222.0,1579.0,2576.7499999999973,5196.899999999999
frontend,98.92,426590.25090897287,405657.4651086672,804858.8103534698,1010832.7094999999,1910941.9126190473
paymentservice,6.953333333333333,913.5014381591562,551.0555555555555,1982.4000000000015,2949.5999999999985,5056.719999999981
productcatalogservice,276.5933333333333,0.9211665231901319,0.0,1.0,2.0,3.0
recommendationservice,69.79333333333334,33847.56323431082,8004.284280936455,94217.75981432361,99439.8857142857,173859.64633333308
redis
shippingservice,22.363333333333333,641.8509532062392,123.84027777777776,1512.0387755102038,2988.2479999999982,7272.885000000009
get,0.9966666666666667,1826.1404682274247,1268.0,3875.0000000000027,4695.000000000002,10745.129999999957
set,0.84,1699.3650793650793,1033.5,4055.500000000001,5394.999999999998,7248.359999999994
total,100.12,581.18ms,519.93ms,919.04ms,1.84s
