service,rps,avg,0.50,0.90,0.95,0.99
adservice,21.756666666666668,10.282518768193658,2.0,19.0,26.66249999999991,76.79749999999967
cartservice,1.7866666666666666,1718.6623134328358,798.0,3802.7000000000007,4972.799999999999,9372.199999999999
checkoutservice,7.973333333333334,214451.90175585283,122758.05555555556,480314.0000000006,706959.6000000002,1167238.6199999948
currencyservice,82.53333333333333,626.2363893376414,162.03566066066068,681.1703778677462,1138.9209876543207,3090.1436363636444
emailservice,7.023333333333333,389.9511153298529,201.0,803.7999999999995,1282.5999999999995,3263.6299999999933
frontend,102.61666666666666,528026.338314114,514704.28091096145,993875.9300411523,1109380.720841785,1507136.7025396826
paymentservice,6.94,612.9634966378483,436.3333333333333,1029.1999999999998,1529.9999999999986,3574.639999999988
productcatalogservice,281.9533333333333,0.94437613789516,0.0,1.0,1.943619909502253,3.0
recommendationservice,73.0,32908.827625570775,8289.283737024221,93356.69568151147,98783.70153846154,119876.0
redis
shippingservice,26.87,448.9930529710954,104.01736111111113,1063.5632653061232,2030.0279999999996,5167.35250000001
get,1.0033333333333334,2381.2691029900334,1374.0,4421.800000000003,6073.349999999999,10742.810000000023
set,0.7833333333333333,869.9617021276596,447.0,2053.0,2628.5,6364.100000000016
total,100.10,788.30ms,736.26ms,1.35s,2.75s
