service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.9,8.916988416988417,2.0,17.0,22.0,55.30000000000018
cartservice,1.82,1751.5274725274726,1126.0,3970.4000000000005,5265.799999999985,8205.399999999952
checkoutservice,7.966666666666667,499036.6230125523,305348.3333333334,793239.0,1077389.0,5808719.6
currencyservice,91.69666666666667,340.5593805663601,171.90105132962273,600.880355555556,1005.3220328282824,2404.742857142857
emailservice,7.0633333333333335,440.84332232184994,216.44444444444443,1028.6000000000001,1643.55,3030.4999999999973
frontend,102.81666666666666,222277.24318366023,204395.92319749214,429794.26376285544,518208.07236842107,1014797.0593939387
paymentservice,6.883333333333334,765.2716707021792,490.22222222222223,1513.0,2292.5,4479.09999999999
productcatalogservice,209.10666666666665,0.69098705604795,0.0,1.0,1.0,3.0
recommendationservice,72.83333333333333,12648.827276887872,4931.860215053764,57442.6286121286,71904.04545454547,84191.475
redis
shippingservice,26.883333333333333,501.4021078735276,125.67013888888887,1299.142857142857,2237.3499999999995,5475.487500000014
get,0.9933333333333333,1972.744966442953,1204.5,4569.799999999999,5754.799999999996,10218.039999999974
set,0.8266666666666667,1485.7096774193549,973.5,3243.8,4550.0,7076.52
total,100.13,322.14ms,254.46ms,552.45ms,1.62s
