service,rps,avg,0.50,0.90,0.95,0.99
adservice,29.94,16.41549766199065,2.0,17.0,22.0,63.29500000000007
cartservice,1.78,2140.543071161049,972.0,3630.1,5046.7999999999965,12349.559999999969
checkoutservice,7.963333333333333,607296.1138551695,503161.3333333333,1101309.725,1300124.5999999999,1495818.2800000003
currencyservice,96.54333333333334,733.7407381831993,178.36828013809625,667.6186952970007,1138.6350595238086,3769.2862301587156
emailservice,7.086666666666667,528.2539981185324,210.33333333333334,1289.3000000000002,2087.9999999999945,4509.83999999998
frontend,102.88,192530.95036288231,141301.66290893013,404585.66637639096,593628.0989230769,1300426.51
paymentservice,6.763333333333334,827.4731394775752,516.6666666666666,1745.2000000000003,2521.2,4650.550000000002
productcatalogservice,208.95333333333335,0.9711099767093131,0.0,1.0,1.0,3.0
recommendationservice,73.01333333333334,12024.104821037254,4729.667820069205,53685.989010989055,68235.01388888888,79286.67666666662
redis
shippingservice,26.883333333333333,525.7394916305021,140.40277777777774,1293.2448979591838,2295.15,5626.837500000011
get,0.9966666666666667,2458.200668896321,1059.0,4100.000000000004,5887.0,16516.28999999994
set,0.7833333333333333,1736.3744680851064,782.0,3192.0,3929.75,9244.400000000001
total,100.16,253.21ms,208.00ms,456.45ms,1.46s
