service,rps,avg,0.50,0.90,0.95,0.99
adservice,23.676666666666666,10.278051527523582,2.0,18.0,24.0,64.0
cartservice,1.8,1955.6759259259259,961.0,3460.5,4837.5,8990.400000000016
checkoutservice,7.963333333333333,230465.55002092925,197330.0,481769.0499999998,590046.7999999998,807510.9400000004
currencyservice,88.94333333333333,401.77858561631,168.95902439024388,608.8896590909092,998.1113723441305,2401.2069285714215
emailservice,7.03,485.9222380275012,200.44444444444443,1141.8000000000004,1825.7999999999993,3947.4599999999846
frontend,102.84666666666666,253288.84368315293,249684.69010416663,508331.7347716517,600517.8968421052,746834.9399999996
paymentservice,6.886666666666667,669.1882865440465,457.8888888888889,1218.5000000000005,1814.999999999999,3868.27999999999
productcatalogservice,283.3066666666667,0.8421851468373494,0.0,1.0,1.0,3.0
recommendationservice,72.6,19652.5217630854,6824.450692041523,77120.59210526316,87824.82653061223,101507.46000000004
redis
shippingservice,26.933333333333334,548.5425742574257,135.24305555555554,1367.734693877551,2543.9199999999996,6056.499999999983
get,1.0033333333333334,2078.724252491694,1373.0,4287.000000000005,5496.549999999997,8714.470000000005
set,0.7966666666666666,1800.7071129707113,648.0,2858.7999999999984,3520.849999999998,17163.01999999921
total,100.13,365.77ms,346.62ms,627.71ms,1.22s
