service,rps,avg,0.50,0.90,0.95,0.99
adservice,28.486666666666668,8.937046571495436,2.972222222222222,18.0,23.039999999999964,57.38499999999976
cartservice,1.69,1639.7337278106509,799.0,3090.6000000000013,4484.3499999999985,8757.300000000008
checkoutservice,7.94,257965.93450881614,201750.61111111112,499023.60000000003,667720.0000000005,800087.9999999999
currencyservice,100.15666666666667,509.5554631077978,172.92054942095342,627.7748511904759,1061.2956249999986,2949.3191503267917
emailservice,6.993333333333333,481.6468064823642,204.44444444444446,1104.2000000000007,1776.7999999999988,3670.079999999999
frontend,102.77333333333333,186709.4330565646,195527.8789419393,389427.48395989987,432280.2971428568,803141.0735064938
paymentservice,7.0,739.5685714285714,503.1111111111111,1427.0,1946.5,3935.0
productcatalogservice,357.63,0.8300384941606316,0.0,1.0,1.0,3.0
recommendationservice,73.03,18560.858551280297,6220.496153846153,70428.50292397663,81523.92040816326,97547.59166666667
redis
shippingservice,26.856666666666666,428.1928757602085,115.10069444444446,1028.583673469388,1862.9979999999991,4506.535000000007
get,0.9966666666666667,1981.4882943143812,833.0,3466.000000000002,5015.250000000003,10132.619999999992
set,0.6933333333333334,1148.4615384615386,734.0,2367.200000000001,3550.5,6892.99999999998
total,100.15,264.64ms,228.35ms,481.02ms,1.10s
