service,rps,avg,0.50,0.90,0.95,0.99
adservice,26.41,9.247254827716773,2.0,18.0,25.0,57.88499999999976
cartservice,1.7966666666666666,2498.144712430427,1168.0,4318.0,5775.099999999986,10495.60000000001
checkoutservice,7.9366666666666665,658610.1125577488,591325.8888888889,1288196.95,1420838.0999999994,1907380.9300000002
currencyservice,90.09,317.3376623376623,170.8841463414634,630.33504,1058.2716836734676,2510.064218749999
emailservice,7.006666666666667,561.6741198858231,241.0,1436.3,2032.7999999999956,4203.800000000001
frontend,102.77,257317.10333754987,224877.60336512985,505998.25299455546,628953.8999999998,1337819.9145678966
paymentservice,6.823333333333333,812.133854421104,510.2222222222222,1537.8,2324.0499999999993,4787.939999999991
productcatalogservice,206.81,0.7793788179166062,0.0,1.0,2.0,3.0
recommendationservice,72.62333333333333,18812.10442006701,5724.030276816608,77390.49513513513,85275.82650246301,95693.74600000001
redis
shippingservice,26.696666666666665,572.211886627544,126.89930555555554,1438.5142857142862,2620.913999999998,6357.369999999999
get,1.0,2110.306666666667,1371.5,4586.0,6278.5,8670.5
set,0.7966666666666666,2984.970711297071,850.0,3537.5999999999995,5063.449999999998,72738.63999999962
total,100.15,364.17ms,321.02ms,602.11ms,1.59s
