service,rps,avg,0.50,0.90,0.95,0.99
adservice,22.216666666666665,11.670817704426106,2.0,19.0,26.0,74.33750000000009
cartservice,1.7366666666666666,1795.767754318618,980.0,3931.800000000001,5753.15,9859.149999999932
checkoutservice,7.94,342810.86859781697,288071.2777777778,700017.9500000001,802918.6,1512325.0399999996
currencyservice,83.75333333333333,298.28500358194697,166.61383928571428,596.4657258064518,983.1794871794856,2246.949890109883
emailservice,7.026666666666666,439.3842504743833,208.33333333333334,1008.0,1572.0,3320.26
frontend,102.90333333333334,312475.74182890094,310074.5864197531,606934.8191053122,705019.2474903474,910356.6868076923
paymentservice,6.733333333333333,777.9356435643564,462.22222222222223,1284.0,1881.5,4369.699999999998
productcatalogservice,350.62333333333333,0.7337503683915313,0.0,1.0,1.0,3.0
recommendationservice,71.63,12998.933826608963,5274.547169811321,60745.97400000006,74837.84599999999,85080.38583333336
redis
shippingservice,26.453333333333333,513.2009828629032,113.02083333333333,1262.3836734693884,2263.2559999999985,6087.130000000019
get,0.9933333333333333,2089.4563758389263,1295.0,4731.0,6543.599999999993,11165.119999999999
set,0.7433333333333333,1403.304932735426,643.0,2447.8,3380.4,5886.4400000000005
total,100.11,454.92ms,437.25ms,742.40ms,1.46s
