service,rps,avg,0.50,0.90,0.95,0.99
adservice,36.33,9.306174878429214,4.0,18.037894736842127,24.26428571428568,55.269333333333385
cartservice,1.8,1927.9685185185185,1247.0,4280.0,5616.0,9793.800000000001
checkoutservice,7.973333333333334,839127.7161371238,714941.5555555555,1612018.7000000002,1901110.3,2414215.78
currencyservice,92.46,423.3348114499964,186.62439759036147,691.0123985507247,1112.0973063973054,2617.9565714285654
emailservice,7.053333333333334,485.64650283553874,232.33333333333334,1095.9333333333334,1761.699999999998,3581.900000000005
frontend,102.82,355347.45681773976,303252.6883680555,734265.346253747,985903.998295739,1914890.906666667
paymentservice,7.04,897.2769886363636,528.1666666666667,1806.0,2523.7999999999997,4887.5800000000045
productcatalogservice,275.4433333333333,1.0520373216511563,0.0,1.0,1.0,3.0
recommendationservice,70.74,31938.580906606352,7074.788994766851,93730.07403225807,98718.88928571426,174730.05381818145
redis
shippingservice,26.336666666666666,520.1096063789394,141.0625,1305.3755102040825,2241.107999999999,5455.55999999999
get,0.9833333333333333,2121.0474576271185,1440.0,4386.0,5741.5,9643.85000000002
set,0.8166666666666667,1695.4857142857143,938.0,4019.0,5219.0,9792.9
total,100.05,471.78ms,420.10ms,854.02ms,1.81s
