service,rps,avg,0.50,0.90,0.95,0.99
adservice,24.756666666666668,9.903998922849064,2.0,18.033333333333353,25.0,65.02749999999924
cartservice,1.7166666666666666,1629.483495145631,874.0,3704.0,4786.75,9487.050000000008
checkoutservice,7.966666666666667,158838.59372384936,119108.16666666667,309609.0,406209.0,525731.2
currencyservice,89.40333333333334,319.4331307557511,174.07738095238096,621.6443274853802,1003.9019411764696,2384.175468750003
emailservice,7.013333333333334,464.4505703422053,207.88888888888889,1014.2000000000003,1623.7999999999988,4354.280000000019
frontend,102.95666666666666,349564.9745524007,379895.86015037587,699783.5997148043,797355.5258928571,1105575.8449629631
paymentservice,6.81,612.4645129711209,440.0,1029.6000000000001,1535.35,3308.749999999998
productcatalogservice,357.0566666666667,0.8999038434608886,0.0,1.0,1.0,3.0
recommendationservice,72.84,18949.876807614863,5389.454152249135,81138.73050397879,86812.53965811963,95565.4111111111
redis
shippingservice,26.976666666666667,468.5293463486964,113.8888888888889,1117.3265306122446,1999.799999999998,5358.9024999999765
get,0.9866666666666667,2113.5304054054054,1426.5,4480.4000000000015,5976.3,10872.620000000043
set,0.73,975.2465753424658,475.0,2039.9999999999998,3593.8999999999814,5583.430000000006
total,100.11,524.05ms,497.66ms,871.42ms,1.69s
