service,rps,avg,0.50,0.90,0.95,0.99
adservice,24.223333333333333,8.968625292417778,2.0,19.0,25.0,69.99749999999995
cartservice,1.3833333333333333,1821.3421686746988,1124.0,4105.0,5526.75,7731.7
checkoutservice,7.9366666666666665,190031.67492650147,134952.66666666666,399672.7,452830.49999999994,543412.13
currencyservice,89.22666666666667,354.60363120143455,165.68388641806362,562.3338549075391,927.2612745098033,2183.6393406593384
emailservice,7.03,487.32100521574205,207.22222222222226,1019.4000000000012,1510.1499999999999,3551.899999999987
frontend,102.64666666666666,231371.55903747483,224492.1959011453,460827.66210826224,513095.31523545703,620861.4800000002
paymentservice,6.843333333333334,682.1875304432538,468.4444444444444,1248.6000000000004,1868.0,3668.970000000003
productcatalogservice,356.19666666666666,0.8508221113804172,0.0,1.0,1.0,3.0
recommendationservice,73.16333333333333,17179.41541755889,6090.259259259258,71124.07750000001,80963.88964102563,92233.33999999997
redis
shippingservice,26.753333333333334,458.19000747570396,122.08333333333333,1163.9224489795927,2017.319999999999,4953.094999999992
get,1.0033333333333334,2099.392026578073,1308.0,5034.4,5889.049999999999,8635.090000000018
set,0.38,1087.1929824561403,569.0,2535.7000000000016,3975.7999999999993,6212.159999999999
total,100.11,340.17ms,341.76ms,564.22ms,882.69ms
