service,rps,avg,0.50,0.90,0.95,0.99
adservice,34.93,28.482775073957438,3.0,17.0,23.0,53.23666666666637
cartservice,1.7533333333333334,1752.6406844106464,1023.5,3894.800000000002,5538.4,10276.160000000013
checkoutservice,7.97,355112.4077791719,291400.6666666667,628564.625,781223.2999999998,1914191.0500000012
currencyservice,96.82,332.5839013977828,177.906103286385,624.8612850678736,1007.9100169779273,2386.5219841269864
emailservice,6.726666666666667,449.40386521308227,192.5,1008.3000000000009,1760.1999999999994,3781.2799999999997
frontend,103.04333333333334,180270.3168893346,140303.05613425924,391041.27610405325,482099.23753812636,910786.6102777772
paymentservice,6.9,757.6932367149758,480.0,1502.5,2082.0,4068.400000000008
productcatalogservice,357.70666666666665,0.8463638735649321,0.0,1.0,1.0,3.0
recommendationservice,69.95,16242.814772456517,4976.897460937499,71743.93074792244,80256.046875,89797.82222222227
redis
shippingservice,22.39666666666667,363.27506808615993,94.83333333333333,870.4326530612243,1463.2719999999974,3869.055000000003
get,0.9966666666666667,2267.1939799331103,1594.0,4895.8,6368.100000000001,13013.299999999981
set,0.7566666666666667,1074.8810572687225,578.0,2664.600000000002,3687.0999999999995,5271.859999999995
total,100.15,247.53ms,215.29ms,455.93ms,1.23s
