service,rps,avg,0.50,0.90,0.95,0.99
adservice,39.12,10.146472392638037,7.0,20.0,26.0,54.71333333333314
cartservice,1.7633333333333334,1365.640831758034,733.0,3130.8000000000006,4054.6999999999957,7287.490000000006
checkoutservice,7.963333333333333,173721.9598158225,120462.33333333333,331056.5749999999,469104.9499999995,794410.26
currencyservice,90.69333333333333,290.64800793884154,166.30318780318777,557.3422525107604,902.9807806993759,2077.3649999999943
emailservice,7.046666666666667,411.678334910123,204.0,914.1000000000001,1473.7999999999993,2894.2000000000057
frontend,96.95333333333333,210211.8792577694,192538.33854166666,487420.3754990926,586287.8610500607,773786.0062222217
paymentservice,7.123333333333333,694.7449695835284,463.77777777777777,1272.2999999999997,1865.8999999999992,3977.5400000000063
productcatalogservice,274.4166666666667,0.981342241117522,0.0,1.0,1.0,3.0
recommendationservice,70.54,46503.54144220773,12121.142857142857,103896.8268016194,176744.24733727798,203775.69377777784
redis
shippingservice,26.296666666666667,364.70186335403724,98.04166666666664,788.3959183673471,1401.0439999999994,3900.267499999981
get,0.9866666666666667,1553.4493243243244,843.0,3426.9,4976.899999999998,7615.940000000007
set,0.7766666666666666,1127.0515021459228,600.0,2674.800000000001,3446.599999999999,6746.5299999999925
total,100.12,313.58ms,280.83ms,595.97ms,912.38ms
