service,rps,avg,0.50,0.90,0.95,0.99
adservice,28.35333333333333,19.32765106983306,2.0,17.0,22.095999999999986,46.0
cartservice,1.8133333333333332,1598.7279411764705,1065.0,3463.3,4293.399999999993,6779.619999999799
checkoutservice,7.95,304593.24486373167,276008.3333333333,508254.75,674706.25,847264.3500000006
currencyservice,97.36,723.9641536565324,175.8604575163398,622.9126418988649,1052.3561403508766,3810.3106862744917
emailservice,7.043333333333333,644.9512541410317,206.0,1036.0,1934.849999999998,4458.649999999995
frontend,103.01666666666667,144008.14648115193,126997.34406565657,311081.3008323425,398525.32898688153,601556.4590476193
paymentservice,6.8,923.6460784313725,503.8888888888889,1578.5,2347.5,4318.399999999987
productcatalogservice,357.72,0.739479667523948,0.0,1.0,1.0,2.888777777777715
recommendationservice,72.8,9019.732646520146,4510.811418685123,15713.895,51961.6858974359,66979.01666666662
redis
shippingservice,26.956666666666667,450.96747866946953,110.13888888888887,1019.342857142857,1801.9819999999988,5155.440000000004
get,1.0033333333333334,1798.1295681063123,1353.0,3763.2000000000007,4918.199999999999,8360.730000000032
set,0.81,1351.732510288066,738.0,2838.000000000001,3767.899999999999,6612.339999999959
total,100.15,193.90ms,151.55ms,349.95ms,833.53ms
