service,rps,avg,0.50,0.90,0.95,0.99
adservice,35.27333333333333,10.214704214704215,4.859375,20.0,26.0,56.072000000000116
cartservice,1.8166666666666667,1254.2587155963304,595.0,2904.0,3987.25,6892.799999999976
checkoutservice,7.956666666666667,137224.75659824046,94747.55555555556,300332.35000000003,496332.80000000005,934464.3000000009
currencyservice,90.38666666666667,316.8506416875645,176.82539682539684,606.7345454545457,965.7308080808062,2224.4737500000006
emailservice,7.02,313.65479582146247,188.0,567.8000000000002,894.1999999999998,2224.0400000000104
frontend,102.69333333333333,439174.296027006,383972.22916666657,907034.7661931493,1097711.8278911565,1501158.2974603164
paymentservice,7.096666666666667,587.5227806481917,428.8888888888889,899.3333333333338,1381.6999999999994,3094.430000000003
productcatalogservice,185.17666666666668,0.9368530952423811,0.0,1.0,2.0,3.0
recommendationservice,50.68,58438.542291502235,50663.11531190926,107384.65918367346,190378.96959064328,207710.91571428563
redis
shippingservice,25.063333333333333,290.92738396063305,85.54545454545455,657.1428571428575,1117.095999999999,2793.9174999999864
get,0.9966666666666667,1691.6588628762543,904.0,3682.8,4676.1,9404.039999999964
set,0.82,722.6219512195122,412.5,1642.0,2295.199999999999,5621.959999999992
total,100.04,723.98ms,570.37ms,1.27s,4.35s
