service,rps,avg,0.50,0.90,0.95,0.99
adservice,38.876666666666665,9.166509474406242,4.0,18.0,23.0,51.14800000000032
cartservice,1.8233333333333333,3103.36928702011,1179.0,4199.0,5482.299999999997,69505.21999999962
checkoutservice,7.97,718687.0121288165,610138.8888888889,1402412.875,1609629.9999999998,2010460.9100000001
currencyservice,99.49333333333334,349.9123224336639,195.8977848101266,642.4060278745648,1015.5116541353381,2269.774400000001
emailservice,7.05,503.2926713947991,201.0,1176.0,1958.25,4352.75
frontend,102.93333333333334,253268.11360103628,189426.3858506944,514981.9058041901,768235.0260770975,1679043.8387254912
paymentservice,6.93,783.8056758056758,504.6666666666667,1589.6000000000001,2176.1,3833.460000000001
productcatalogservice,355.49666666666667,0.9428904755238229,0.0,1.0,1.0,3.0
recommendationservice,73.18,29855.054295344813,7799.1595897517755,90313.55600000001,97964.50410256408,170371.05115151504
redis
shippingservice,23.993333333333332,491.4181953396133,133.99999999999997,1196.5693877551018,2133.779999999997,5604.459999999974
get,0.9933333333333333,3750.9093959731545,1207.0,4508.9,5799.999999999987,97409.27999999994
set,0.83,2328.401606425703,1111.0,3996.999999999999,5151.5999999999985,20741.479999999556
total,100.11,336.22ms,264.19ms,645.12ms,1.69s
