service,rps,avg,0.50,0.90,0.95,0.99
adservice,35.83,14.587961670853103,4.0,18.0,24.0,52.877500000000055
cartservice,1.6933333333333334,1193.757874015748,604.0,2959.2,4049.7999999999956,6991.92
checkoutservice,7.96,348854.9903685092,281413.8333333333,704038.5000000001,800019.3,1885276.04
currencyservice,95.01333333333334,313.79567779960706,176.86176142697886,613.7152892561986,1009.9176470588233,2258.988714285711
emailservice,7.043333333333333,581.9157595835305,212.0,1100.2,1753.6499999999992,5031.5199999999895
frontend,102.81333333333333,197720.25894825574,190750.12245800174,410625.4801270418,499875.97467408574,980099.8677142862
paymentservice,7.036666666666667,758.747986736144,500.77777777777777,1465.8000000000006,2062.8999999999996,3923.7499999999714
productcatalogservice,277.46,1.0597563612773013,0.0,1.0,1.0,3.0
recommendationservice,71.69333333333333,24208.846568718618,6282.578053259871,83148.57238562091,92459.39591836733,108881.06592592587
redis
shippingservice,26.47,445.16597405868276,115.78125,1101.6653061224495,1864.0639999999996,4587.710000000003
get,0.99,1234.8720538720538,564.0,3180.4,4456.59999999999,7267.229999999987
set,0.7033333333333334,1135.8862559241707,642.0,2396.2000000000007,3610.3999999999983,6742.389999999996
total,100.13,295.31ms,275.20ms,509.95ms,1.20s
