service,rps,avg,0.50,0.90,0.95,0.99
adservice,35.5,8.994366197183098,3.0,17.0,23.0,53.0
cartservice,1.6866666666666668,1171.1442687747035,615.0,2631.400000000001,3859.2,7041.92
checkoutservice,7.96,187084.4459798995,165067.83333333334,362145.90000000014,404532.69999999995,585733.6599999988
currencyservice,97.47,329.22803597688176,173.94298384542282,626.3838367346941,1004.9893345141692,2383.3979084967327
emailservice,7.043333333333333,416.6904874585897,195.0,1022.2,1645.2999999999984,3150.359999999997
frontend,103.04333333333334,147195.3225827322,128529.71839904421,310716.5008343381,386850.85891053383,497762.4290158729
paymentservice,7.066666666666666,850.9207547169812,516.8888888888889,1620.0,2487.5,4781.700000000002
productcatalogservice,283.5366666666667,1.0267102432372062,0.0,1.0,1.0,3.0
recommendationservice,73.01666666666667,20955.143391919653,6883.084422657953,74699.12125,83308.73973727423,96043.46333333338
redis
shippingservice,26.93,400.1341750216611,124.98958333333333,1010.0734693877556,1690.9679999999983,3685.2725000000014
get,1.0,1267.1966666666667,598.5,3052.0,4257.0,7990.0
set,0.6866666666666666,1031.2621359223301,636.0,2239.3,2861.7999999999956,4094.12
total,100.15,204.76ms,199.29ms,396.29ms,713.22ms
