service,rps,avg,0.50,0.90,0.95,0.99
adservice,20.79,27.77761744428411,2.0,19.0,26.0,66.13000000000011
cartservice,1.8766666666666667,1906.4404973357016,1074.0,3905.2,5601.500000000002,9739.020000000004
checkoutservice,7.933333333333334,522621.48361344537,407697.72222222225,1179843.5,1401761.0,1703774.6999999995
currencyservice,87.10666666666667,345.99211694474207,167.2453666398066,704.6192982456139,1201.7647619047598,2993.5174285714293
emailservice,7.043333333333333,416.33790818741124,204.0,910.2,1515.9499999999994,3026.319999999996
frontend,102.81333333333333,613160.9320775515,610279.2239583334,1191666.4583175448,1317225.8980952378,1805908.7849382716
paymentservice,6.933333333333334,842.44375,488.0,1563.0,2293.5,4822.199999999997
productcatalogservice,277.6933333333333,1.0169731598405916,0.0,1.0,2.0,3.0
recommendationservice,71.19666666666667,27105.92504330727,7678.393939393938,91736.50729166667,98995.87436090226,166005.13254545446
redis
shippingservice,26.433333333333334,513.3828499369483,104.94444444444444,1299.2142857142858,2350.56,6483.84999999999
get,0.9966666666666667,2107.2508361204013,1207.0,3942.4000000000015,5425.9000000000015,7964.569999999994
set,0.88,1679.0075757575758,945.0,3889.2999999999997,5735.999999999996,10209.240000000007
total,99.98,954.37ms,847.36ms,1.75s,3.16s
