service,rps,avg,0.50,0.90,0.95,0.99
adservice,22.69333333333333,8.539512338425382,2.0,17.0,24.0,59.460000000000036
cartservice,1.5466666666666666,1933.9956896551723,1054.0,4602.700000000002,6061.199999999999,9394.400000000003
checkoutservice,7.966666666666667,1033741.1535564853,184246.1111111111,514000.5,7478103.0,20000850.4
currencyservice,82.11,305.93589899728005,168.0,558.2972972972975,926.413392857142,2268.048571428571
emailservice,6.676666666666667,421.47329006490264,207.0,863.6000000000004,1464.0499999999997,3131.17
frontend,102.76,242923.70212144803,177086.93218085103,402540.06180758023,461073.9523809523,1159277.2906666761
paymentservice,6.57,689.4408929477422,472.0,1241.8000000000002,1838.8999999999996,3775.7599999999948
productcatalogservice,185.15,1.1640471689621028,0.0,1.0,2.0,3.0
recommendationservice,57.36,11502.451011157602,4817.349894786065,25124.373956043997,67887.15206611567,81439.67439999995
redis
shippingservice,24.226666666666667,509.54719317556413,117.68181818181819,1232.6611111111106,2425.9377777777695,5407.38999999999
get,0.8833333333333333,2171.9471698113207,1492.0,4984.0,6168.75,9275.800000000021
set,0.6633333333333333,1617.1256281407036,617.0,2787.3999999999996,5668.399999999998,9331.469999999998
total,100.12,940.21ms,279.04ms,744.96ms,16.36s
