service,rps,avg,0.50,0.90,0.95,0.99
adservice,35.38,14.922837761447145,3.0,18.0,24.0,59.45866666666698
cartservice,1.76,4753.854166666667,856.5,3363.699999999999,4629.299999999996,9684.840000000026
checkoutservice,7.983333333333333,209887.41628392483,188378.0,393040.125,479519.0,621221.7500000003
currencyservice,96.36666666666666,479.7095122794881,175.9841176470588,604.8082010582011,1020.9211316579738,2706.60666666667
emailservice,7.073333333333333,419.11451460885957,202.0,902.9,1516.3999999999999,3711.4400000000046
frontend,102.77666666666667,169092.45915090974,136763.1111732645,376277.54132625996,407407.1302787456,607242.6626562494
paymentservice,7.0,775.1785714285714,513.2777777777777,1455.5,2091.5,3724.0
productcatalogservice,357.8066666666667,0.8002645749101004,0.0,1.0,1.0,3.0
recommendationservice,73.23666666666666,26101.116335169085,8402.074121371752,81871.74094466936,90498.6488271605,106096.5751515152
redis
shippingservice,26.94,385.93986636971044,127.0625,912.6244897959186,1584.8959999999988,3918.745000000008
get,0.9966666666666667,7318.515050167224,1152.0,3878.0,5123.8,9952.21999999999
set,0.7633333333333333,1405.235807860262,606.0,2243.7999999999997,3793.2499999999973,8444.450000000032
total,100.15,236.65ms,213.38ms,421.38ms,886.78ms
