service,rps,avg,0.50,0.90,0.95,0.99
adservice,37.63666666666666,25.792755291825348,8.0,20.0,26.0,57.0
cartservice,1.5666666666666667,1983.2893617021277,756.5,3151.5,4736.0,8778.800000000001
checkoutservice,7.943333333333333,2158020.441879983,681035.6666666666,5242382.675000014,17305956.200000003,20039408.240000002
currencyservice,99.22666666666667,304.9619054017737,174.52499999999995,586.1242857142859,922.251578947368,2086.9103968253958
emailservice,6.456666666666667,516.3138874548271,201.88888888888889,1027.8,1803.799999999993,5498.169999999987
frontend,102.77333333333333,494759.7239556305,237885.22526041666,1004209.27764566,1202305.3984126984,2902554.2762500034
paymentservice,6.713333333333333,851.5933465739821,537.6666666666666,1724.4000000000005,2372.7999999999997,4640.24
productcatalogservice,188.49333333333334,0.9818561222324397,1.0,1.0,2.0,3.0
recommendationservice,57.916666666666664,91729.94054676259,91260.63183421518,202027.08007812503,284849.49242424243,386665.8
redis
shippingservice,24.04,411.51913477537437,98.86363636363636,967.1444444444447,1685.8124999999993,4560.780000000001
get,0.8433333333333334,1664.699604743083,625.0,3057.0000000000005,4653.25,8794.269999999999
set,0.7233333333333334,2354.7327188940094,951.0,3193.8,4908.899999999994,37771.049999998555
total,99.97,2.11s,546.30ms,5.32s,24.97s
