service,rps,avg,0.50,0.90,0.95,0.99
adservice,24.35,25.337577002053386,4.0,20.0,26.98888888888889,70.97499999999991
cartservice,1.36,3169.796568627451,888.0,5366.9,7022.699999999995,41868.560000001075
checkoutservice,7.953333333333333,1972416.906538139,277830.7777777778,7198890.400000001,16061247.799999999,20001522.4
currencyservice,83.73333333333333,348.0298964968153,187.36121256391522,632.4771241830066,1029.6525974025974,2520.909696969694
emailservice,6.486666666666666,517.2523124357657,204.11111111111111,1128.800000000001,2011.7999999999993,4539.359999999991
frontend,102.89,281721.2563579227,92497.80478844827,401331.30240831955,500583.43253968237,1832569.1866666495
paymentservice,6.44,777.0719461697722,511.5,1598.2999999999995,2157.0,4059.300000000002
productcatalogservice,224.38,0.919570965920908,0.0,1.0,1.0,3.0
recommendationservice,52.77,30377.690543869623,8824.36560150376,89691.985999186,99381.18899999998,174270.41666666672
redis
shippingservice,22.686666666666667,449.002203937702,108.82000000000001,990.6222222222227,1840.4499999999994,5076.73499999998
get,0.77,3588.3852813852814,962.0,5796.200000000001,7171.65,46333.099999999606
set,0.59,2623.502824858757,792.0,4208.000000000001,6439.25,62746.659999999305
total,100.12,1.63s,251.90ms,5.26s,19.84s
