service,rps,avg,0.50,0.90,0.95,0.99
adservice,36.763333333333335,11.528878411460694,5.0,19.0,25.0,52.0
cartservice,1.7366666666666666,1425.6084452975049,749.0,3088.6000000000004,4702.949999999999,8126.049999999987
checkoutservice,7.953333333333333,372721.6311818944,302872.8333333333,705037.8500000001,819532.1999999996,985716.5199999996
currencyservice,94.34333333333333,305.9082782743879,171.3205061983471,603.1217488076313,970.6963186813181,2243.1465584415623
emailservice,7.043333333333333,502.53573118788455,217.0,1141.0,1794.85,4571.609999999994
frontend,102.74666666666667,230387.89297300804,215392.10286458334,503915.102460815,596136.6090702945,887929.0609999993
paymentservice,6.93,773.3564213564214,488.5555555555555,1565.0,2262.55,4511.83000000001
productcatalogservice,209.13,0.9370407561484881,0.0,1.0,2.0,3.0
recommendationservice,73.25666666666666,42732.181462438006,11308.190891840608,101567.90340222575,114519.82866666658,200308.48222222217
redis
shippingservice,26.843333333333334,459.4362349434993,104.19791666666664,1072.7142857142858,1997.0139999999992,5826.660000000007
get,1.0,1662.0366666666666,902.0,4093.0,5708.5,8536.0
set,0.7366666666666667,1104.6651583710407,600.0,2449.6,3605.949999999999,5741.389999999979
total,100.15,317.66ms,302.85ms,597.50ms,1.29s
