service,rps,avg,0.50,0.90,0.95,0.99
adservice,36.946666666666665,49.795470949115845,8.0,19.967251461988315,26.0,53.57599999999995
cartservice,1.7233333333333334,1074.2688588007736,534.0,2283.8,2963.1499999999996,4716.789999999997
checkoutservice,7.956666666666667,218211.64893171345,118534.88888888889,508167.32500000007,626821.3500000002,1094331.7600000002
currencyservice,100.49333333333334,359.2619079209234,176.12820512820514,585.9470204603581,954.9689274882818,2217.2301190476205
emailservice,6.71,443.16294088425235,200.0,931.0,1631.2499999999995,4215.709999999991
frontend,102.55333333333333,380666.74631086265,295303.3843750001,895215.5810215195,1023395.7759259256,1291762.7975
paymentservice,7.14,677.4915966386554,454.8333333333333,1270.6,1819.9999999999986,3824.4799999999977
productcatalogservice,192.63666666666666,0.9375335259815543,0.0,1.0,2.0,3.0
recommendationservice,56.733333333333334,71900.62561692127,84164.53190559444,191544.64880952385,200908.13636363635,297017.988
redis
shippingservice,25.753333333333334,291.11338338079213,87.27777777777779,647.7489795918373,1146.9039999999995,2956.5649999999973
get,0.99,1195.8148148148148,559.0,2310.4000000000005,2951.8499999999995,5249.769999999994
set,0.7333333333333333,910.1818181818181,507.5,2260.5,3179.5,3592.2000000000044
total,99.96,549.01ms,428.29ms,1.08s,3.38s
