service,rps,avg,0.50,0.90,0.95,0.99
adservice,29.67,18.3768115942029,6.0,19.0,24.970833333333303,55.99499999999989
cartservice,1.42,1189.586854460094,535.0,2411.5000000000005,3581.3999999999987,5785.4800000000005
checkoutservice,7.963333333333333,1667781.730849728,120104.44444444444,1229810.799999997,16688147.649999999,20001253.96
currencyservice,89.90333333333334,364.54384338734195,184.60523938572715,614.268296409473,999.8490218832881,2341.2285937500046
emailservice,6.6066666666666665,392.5600403632694,190.11111111111111,743.5999999999999,1317.7999999999984,2898.560000000004
frontend,102.72,457623.15530893044,158928.93076599325,626800.5754388716,804092.1824413975,6867540.1618182175
paymentservice,6.863333333333333,725.5978630403108,488.0,1388.4000000000005,1945.1499999999994,3696.3700000000003
productcatalogservice,266.6433333333333,1.0136886977610542,0.0,1.0,1.0,3.0
recommendationservice,39.96,58565.54804804805,17429.10761904762,138881.1290909097,195146.10000000003,290399.8920000001
redis
shippingservice,19.39666666666667,397.24301300254075,108.63000000000002,805.8361111111117,1471.9656249999994,4267.6475000000055
get,0.78,1401.3974358974358,600.5,2880.2999999999997,4283.399999999998,9810.439999999995
set,0.64,931.4427083333334,452.0,2044.900000000001,3243.0999999999995,4939.199999999992
total,99.99,7.07s,544.77ms,28.07s,47.22s
