service,rps,avg,0.50,0.90,0.95,0.99
adservice,42.516666666666666,11.412152097216778,8.0,20.0,26.0,55.0
cartservice,1.7033333333333334,1278.7808219178082,756.0,2786.3999999999996,4256.049999999997,7231.429999999995
checkoutservice,7.973333333333334,127281.29222408027,98717.66666666667,270664.70000000007,363372.80000000075,582783.74
currencyservice,96.38,340.9239814622674,182.29967159277504,589.4433061840123,934.0499999999997,2129.2852287581723
emailservice,7.066666666666666,408.3816037735849,197.83333333333334,793.0,1300.5,2498.7000000000016
frontend,102.97,220238.22229775664,195810.33919270834,507418.4530321047,612024.3054421769,886075.2766666668
paymentservice,7.1033333333333335,668.7869544814641,460.6666666666667,1144.6000000000004,1744.199999999997,3991.040000000001
productcatalogservice,282.6433333333333,0.9110657719387214,0.0,1.0,1.0,3.0
recommendationservice,73.25666666666666,37459.49929471721,9021.657006920415,97541.22193277311,103063.78333333333,191292.68687499996
redis
shippingservice,26.89,297.9516548902938,95.125,664.7142857142859,1097.5379999999998,2795.5974999999985
get,1.0,1577.24,1108.5,3597.0,4567.0,7507.5
set,0.7033333333333334,854.431279620853,439.0,1475.2000000000003,2269.3999999999996,6079.629999999988
total,100.04,316.80ms,276.22ms,668.16ms,1.10s
