service,rps,avg,0.50,0.90,0.95,0.99
adservice,21.543333333333333,8.058022590128424,2.0,18.0,23.481249999999932,55.49333333333319
cartservice,1.8433333333333333,1440.3471971066908,739.0,3451.3999999999996,5083.900000000001,8438.370000000012
checkoutservice,7.923333333333333,177039.37021455617,112216.77777777777,413389.9750000001,582137.4000000006,1098335.97
currencyservice,86.35,332.36684037830537,162.14151651651653,633.1406048906049,1065.9343749999998,2728.0873376623404
emailservice,7.003333333333333,350.89386006663494,195.44444444444443,722.8000000000002,1110.7999999999993,2296.679999999993
frontend,102.61333333333333,615714.6514098233,619401.6268238293,1153858.1504858148,1307109.8613588854,1797906.8133333332
paymentservice,6.88,571.6729651162791,419.77777777777777,896.0,1421.4999999999998,3101.1999999999825
productcatalogservice,355.23333333333335,0.9350380031903913,0.0,1.0,1.0,3.0
recommendationservice,73.27333333333333,11482.84933127104,4314.159121713201,18412.458823529374,76177.8234567901,85816.42400000001
redis
shippingservice,26.75,440.6249221183801,100.97569444444444,1003.9591836734693,1876.1,4858.25
get,0.9966666666666667,1897.9765886287626,1210.0,4516.4000000000015,5659.2,8840.949999999995
set,0.8466666666666667,901.6417322834645,429.0,2025.6999999999998,3595.199999999995,6203.7200000000075
total,99.95,1.00s,838.66ms,1.86s,3.76s
