service,rps,avg,0.50,0.90,0.95,0.99
adservice,26.69333333333333,19.278846153846153,2.0,17.0,23.08399999999998,57.48000000000002
cartservice,1.7466666666666666,3391.8530534351144,1186.5,4372.600000000001,6156.299999999993,27306.93999999942
checkoutservice,7.943333333333333,347446.0440621066,288038.0,694125.2000000003,1173531.65,1483693.3600000003
currencyservice,90.60666666666667,418.19527628577737,182.87301587301587,657.8850000000001,1075.574453781511,2678.0707142857145
emailservice,7.01,529.0979553019496,200.0,1068.0,2030.0,5678.3499999999985
frontend,102.73666666666666,265144.829239804,281325.7242424242,507427.07919143874,602151.1505075188,1203901.3976562505
paymentservice,6.823333333333333,730.0586223742062,484.6666666666667,1383.3999999999999,1931.3499999999988,3836.909999999997
productcatalogservice,351.13,0.838065673682112,0.0,1.0,1.0,3.0
recommendationservice,70.41666666666667,8768.164449704142,3645.4901960784314,11362.543137254903,64710.869897959186,77705.3875
redis
shippingservice,26.57,452.7769414126208,128.56597222222223,1078.432653061225,1792.2479999999991,4944.0875
get,0.9833333333333333,4781.0847457627115,1563.0,5095.0,6837.25,74918.55000000002
set,0.7633333333333333,1602.2314410480349,682.0,3119.7999999999997,4351.049999999998,7324.530000000001
total,100.12,395.98ms,372.99ms,662.53ms,1.49s
