service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.486666666666668,11.192820761581373,2.0,18.0,25.0,59.13499999999999
cartservice,1.8066666666666666,2104.9132841328415,1141.0,4751.1,6355.4,8939.120000000006
checkoutservice,7.99,593985.481017939,495061.3333333333,1150323.8750000028,1396763.6500000001,1768832.2700000165
currencyservice,97.96,355.94341227711993,186.97573306370072,685.3215686274511,1092.9165309200594,2585.551230769226
emailservice,6.743333333333333,545.3811171527434,211.0,1308.0,2110.149999999999,4527.919999999998
frontend,102.99,230289.971712464,211895.35026041666,412036.2620689656,519664.55083333317,1292301.430999999
paymentservice,6.833333333333333,757.3839024390244,494.6666666666667,1548.0,2239.0,4137.0
productcatalogservice,357.82666666666665,0.852014010507881,0.0,1.0,1.0,3.0
recommendationservice,69.31333333333333,19923.33528902568,6794.484374999999,74583.04210526319,83690.77256817256,97567.30109090912
redis
shippingservice,26.99,462.3311102877609,110.10416666666664,1139.9673469387756,1881.9459999999992,4558.037499999993
get,1.0,2499.923333333333,1240.5,5462.5,6667.5,8997.5
set,0.8066666666666666,1615.2314049586778,921.0,3899.8,5062.199999999994,8561.479999999976
total,100.12,326.34ms,293.63ms,512.77ms,1.48s
