service,rps,avg,0.50,0.90,0.95,0.99
adservice,38.36333333333334,25.62611868972109,6.0,18.0,25.0,50.45499999999993
cartservice,1.7466666666666666,3405.1736641221373,658.5,3182.3000000000006,4725.199999999995,8273.639999999994
checkoutservice,7.98,166671.64954051797,111637.66666666667,362077.49999999977,490614.4,751822.9199999999
currencyservice,96.74,311.8090758734753,177.0,581.7230303030301,941.2726315789465,2205.932614379081
emailservice,7.11,379.57946554149083,197.7777777777778,801.5250000000001,1238.5499999999997,2760.970000000003
frontend,102.97333333333333,233253.07817557943,205634.89906597772,507701.1701545778,608949.2436734693,826785.2963265298
paymentservice,7.066666666666666,643.6415094339623,445.5555555555556,1210.5,1724.0,3105.600000000004
productcatalogservice,205.41333333333333,0.8280933467323859,0.0,1.0,2.0,3.0
recommendationservice,73.23666666666666,38945.728460243045,9756.22507663115,97873.28400000001,104951.5475824176,190751.41708333336
redis
shippingservice,23.993333333333332,329.4964766967487,97.03819444444444,767.983673469388,1359.377999999998,3217.8324999999913
get,0.99,4924.178451178451,965.0,3672.6000000000013,5634.099999999994,7761.649999999989
set,0.7566666666666667,1417.7533039647576,477.0,2366.4000000000015,3480.099999999994,13006.929999999946
total,100.06,341.92ms,297.73ms,630.27ms,1.27s
