service,rps,avg,0.50,0.90,0.95,0.99
adservice,28.0,39.37702380952381,2.0,18.96938775510204,25.0,63.25
cartservice,1.8266666666666667,2017.8722627737227,1193.5,4319.0,5894.6,10211.58
checkoutservice,7.96,501868.0309882747,381312.3333333333,1205090.5000000002,1514112.4,2104400.619999999
currencyservice,87.06666666666666,513.6622511485451,178.45826176571623,726.8767206477733,1189.3540229885057,3002.933809523805
emailservice,7.066666666666666,448.675,205.88888888888889,908.5,1460.0,4167.300000000024
frontend,103.09666666666666,513166.2295903521,510680.7616019119,989286.7136741977,1182676.727333333,1657615.7879761849
paymentservice,7.1033333333333335,797.2749882684186,497.3333333333333,1611.3750000000005,2364.7999999999993,4253.600000000008
productcatalogservice,209.36666666666667,0.9523801942365865,0.0,1.0,2.0,3.0
recommendationservice,73.28333333333333,19341.799317716625,4473.2530276816615,84003.07070707071,88575.26728395063,95458.30833333338
redis
shippingservice,26.9,518.8848822800495,122.0576923076923,1402.0510204081636,2345.2,5268.050000000007
get,0.9966666666666667,2260.438127090301,1581.0,4997.0,6326.05,10267.099999999999
set,0.83,1726.5983935742972,766.0,3518.999999999999,5338.399999999998,8664.909999999985
total,100.07,703.06ms,650.24ms,1.24s,1.90s
