service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.486666666666668,9.635234109338215,2.0,18.0,24.935999999999986,66.65499999999997
cartservice,1.7466666666666666,1687.7309160305344,1075.0,3618.2000000000003,5056.599999999994,9918.859999999997
checkoutservice,7.95,977460.989937107,808819.7777777776,1943457.625,2304383.25,2698682.4
currencyservice,89.68333333333334,330.7742427058168,175.44031311154595,677.2439024390244,1094.307098765432,2593.4471428571446
emailservice,6.99,577.5498330948975,244.0,1363.3999999999999,2168.95,4930.310000000005
frontend,102.53333333333333,335151.9907997399,294376.4666017122,610385.003689414,990093.7948717949,2013318.4244444522
paymentservice,6.923333333333333,896.0760712566201,543.5555555555555,1711.1999999999996,2516.199999999999,4754.4400000000005
productcatalogservice,275.24666666666667,0.9330660982875966,0.0,1.0,2.0,3.0
recommendationservice,69.54666666666667,24366.69483320552,6913.4501953125,85186.24255245959,92470.71809523807,104201.82222222227
redis
shippingservice,26.203333333333333,644.9062460246788,139.36458333333334,1741.7428571428588,2911.985999999999,7243.545000000005
get,0.98,1674.8469387755101,1126.0,3532.5,4806.6,11593.840000000007
set,0.7666666666666667,1704.2,983.5,3924.0,5632.0,9189.399999999987
total,100.12,452.77ms,396.03ms,744.96ms,1.75s
