service,rps,avg,0.50,0.90,0.95,0.99
adservice,36.25666666666667,11.362875792957617,5.0,18.0,25.0,65.43799999999973
cartservice,1.7466666666666666,1685.3377862595419,1000.5,4204.500000000003,5417.299999999999,9197.38
checkoutservice,7.943333333333333,309738.6109945447,274908.11111111107,567815.3750000002,698926.1499999999,1091070.9500000007
currencyservice,95.73,948.6800376057662,181.66666666666666,641.6286256438062,1115.4219169719165,7282.2710000002
emailservice,6.983333333333333,514.0052505966587,216.0,1245.0,1955.0,4294.950000000027
frontend,102.71,176347.428650245,138267.02513227507,382526.0750598172,468308.851190476,1026580.1299999946
paymentservice,6.956666666666667,822.2007666506947,526.0,1640.8,2400.1499999999996,4608.060000000007
productcatalogservice,205.89666666666668,0.856368081076268,0.0,1.0,1.3281818181817386,3.0
recommendationservice,71.26333333333334,22291.390757285186,6973.528007346188,75759.47605263158,85496.6847368421,101035.66279999996
redis
shippingservice,26.53,461.68589018720945,119.90625,1063.1551020408167,1979.1619999999978,5327.752499999998
get,0.98,1952.2074829931973,1206.0,4813.500000000001,5589.800000000001,9827.840000000002
set,0.7666666666666667,1344.208695652174,763.5,2988.5,5031.0,6643.199999999997
total,100.16,257.54ms,205.05ms,475.90ms,1.33s
