service,rps,avg,0.50,0.90,0.95,0.99
adservice,26.873333333333335,8.443934507566361,2.0,18.0,24.0,61.34500000000003
cartservice,1.7066666666666668,2422.41015625,857.5,3554.1000000000004,4816.699999999999,9718.0
checkoutservice,7.94,184963.36565911,132701.8888888889,383812.25,478947.00000000047,588802.8799999999
currencyservice,91.44666666666667,314.7760807756798,174.37384044526905,622.3660538302282,1002.6391711229942,2271.6159374999993
emailservice,7.033333333333333,513.473933649289,210.55555555555554,1128.5,1915.0,5060.200000000009
frontend,102.77666666666667,203982.24039178801,206116.67731493316,405574.8515884116,483262.0175736961,601003.0191358024
paymentservice,6.803333333333334,666.5707986281235,459.77777777777777,1207.4000000000005,1812.199999999997,3432.529999999999
productcatalogservice,348.8466666666667,0.7300246526649722,0.0,1.0,1.0,3.0
recommendationservice,70.68666666666667,17866.36607563897,5948.539421432062,71537.24995073894,81361.42051282054,95255.32296296293
redis
shippingservice,26.31,485.6822500950209,128.88888888888889,1166.0244897959183,2155.1159999999973,5072.212499999981
get,0.9933333333333333,3264.8053691275168,1274.5,3769.2999999999984,4920.599999999995,44343.75999999879
set,0.7133333333333334,1249.3551401869158,547.5,3380.9999999999995,4612.5999999999985,9072.159999999998
total,100.13,320.45ms,301.05ms,552.45ms,887.81ms
