service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.426666666666666,11.729155742003146,2.0,18.0,24.0,64.0
cartservice,1.8066666666666666,1498.2730627306273,891.0,3267.2000000000007,4490.599999999999,7101.400000000007
checkoutservice,7.963333333333333,435355.8664713269,313465.1111111111,897108.3,1183226.7,1812229.5
currencyservice,86.91333333333333,507.5164148193603,170.75624999999997,677.5205156723968,1145.1028571428567,3070.846530612234
emailservice,7.013333333333334,467.4182509505703,213.0,1036.4000000000005,1649.7999999999984,3809.440000000008
frontend,102.94,351207.5180687779,359419.33203125006,699493.772972973,797217.445951417,1018397.1120000001
paymentservice,7.053333333333334,806.3643667296786,514.1666666666666,1568.9000000000003,2291.499999999999,4489.580000000005
productcatalogservice,357.72,0.9876626038987663,0.0,1.0,1.0,3.0
recommendationservice,73.02333333333333,27703.9310266125,7402.663015828153,89351.34174999999,95273.77269433464,106953.55666666669
redis
shippingservice,26.97,540.4581633914225,124.15384615384616,1378.934693877552,2319.8199999999993,6068.770000000008
get,1.0066666666666666,1670.5662251655629,1102.0,3462.0000000000005,4586.999999999999,7611.680000000014
set,0.8,1281.4708333333333,708.5,3111.0,4214.0,5830.099999999997
total,100.11,501.10ms,466.94ms,817.66ms,1.58s
