service,rps,avg,0.50,0.90,0.95,0.99
adservice,24.33,19.26770790519249,2.0,17.0,22.788888888888728,56.507500000000164
cartservice,1.71,1376.4658869395712,778.0,3104.8,4246.999999999998,7350.47
checkoutservice,7.943333333333333,243154.99076793957,197038.77777777775,503310.57500000007,625285.0499999988,986777.2900000005
currencyservice,94.14333333333333,322.68735615904825,180.7636880165289,631.0820971867008,1020.5058415032673,2461.654769230768
emailservice,7.033333333333333,390.7331753554502,197.55555555555554,857.0,1407.0,2546.200000000003
frontend,102.94666666666667,232050.67802098175,218602.87065972222,482956.95394708315,509590.6859410431,688408.9888888889
paymentservice,6.656666666666666,658.4957436154232,444.77777777777777,1144.0,1848.8999999999992,4148.36
productcatalogservice,348.6166666666667,0.8263804560883492,0.0,1.0,1.0,3.0
recommendationservice,70.61666666666666,15466.744630634883,5514.834710743803,67516.65222672066,78253.33991228072,91199.88611111113
redis
shippingservice,26.29,549.9865601622923,113.92361111111113,1121.9632653061228,2165.495999999999,5543.560000000001
get,0.99,1637.2693602693603,998.0,3509.0,4600.449999999993,7709.129999999986
set,0.72,1017.8611111111111,494.5,2183.9000000000005,2837.8,7267.02
total,100.11,353.75ms,372.22ms,583.68ms,1.02s
