service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.326666666666668,34.99710450118452,2.0,16.0,22.0,53.014999999999645
cartservice,1.6733333333333333,2266.235059760956,558.5,3102.9000000000005,4603.999999999998,7826.24000000002
checkoutservice,7.956666666666667,338566.73858399666,279544.77777777775,628091.8500000006,762384.5500000005,1765782.880000001
currencyservice,94.65666666666667,723.4031059618974,174.03761755485894,608.8365550239233,1033.3915343915332,3480.9772142857005
emailservice,6.71,402.4202682563338,209.88888888888889,853.2,1415.3499999999972,2971.8999999999924
frontend,102.77333333333333,165027.3612804878,131790.68229166666,332393.4478927202,404448.5846153846,749705.228253969
paymentservice,6.78,728.0766961651917,484.5555555555555,1413.2000000000003,2020.9999999999995,3632.4000000000096
productcatalogservice,209.0,0.926267942583732,0.0,1.0,1.0,3.0
recommendationservice,69.45333333333333,7667.75134382799,3978.557617187499,11314.758155080219,48676.267619047634,66784.55888888887
redis
shippingservice,26.953333333333333,526.1172396735097,107.27777777777777,1213.3632653061234,2308.687999999999,6408.820000000012
get,0.9933333333333333,2980.8355704697988,540.5,3366.7999999999993,4762.999999999996,7869.75999999998
set,0.68,1222.3578431372548,629.0,2551.5999999999995,3933.599999999996,8248.560000000021
total,100.15,222.18ms,203.13ms,401.92ms,917.50ms
