service,rps,avg,0.50,0.90,0.95,0.99
adservice,39.78666666666667,16.075821045576408,6.0,18.697520661157007,24.0,53.0
cartservice,1.73,2345.6088631984585,785.0,3779.000000000001,5461.749999999993,61042.789999999004
checkoutservice,7.953333333333333,179491.0871751886,116150.0,404100.8,494389.4,679430.6799999992
currencyservice,95.06666666666666,337.12314165497895,182.35940803382664,600.9726666666666,962.6799307958477,2289.6142857142836
emailservice,7.046666666666667,416.30179754020816,203.0,832.8000000000011,1317.1999999999998,2756.400000000005
frontend,102.73666666666666,290189.8545796697,262869.6580309226,621984.5689723322,734662.6004476994,1001798.7190740745
paymentservice,7.16,668.7639664804469,454.8888888888889,1211.7000000000003,1779.099999999999,3774.1
productcatalogservice,282.39,0.794988018933626,0.0,1.0,1.0,3.0
recommendationservice,73.27666666666667,51626.91106764318,13123.754949944381,107274.602,186998.48793103444,209015.3784999998
redis
shippingservice,26.823333333333334,351.8938734932273,102.27777777777779,756.7428571428574,1347.825999999999,4159.092499999998
get,1.0033333333333334,2102.262458471761,917.0,3995.800000000002,6916.499999999992,12212.800000000014
set,0.7266666666666667,2681.605504587156,540.0,3044.500000000001,4961.5999999999985,85868.59999999992
total,100.04,415.17ms,362.24ms,770.05ms,1.37s
